"createdAt","id","text","displayTextRangeStart","displayTextRangeEnd","source","isTruncated","inReplyToStatusId","inReplyToUserId","isFavorited","isRetweeted","favoriteCount","inReplyToScreenName","place__name","place__countryCode","place__id","place__country","place__placeType","place__url","place__fullName","place__boundingBoxType","place__boundingBoxCoordinates__latitude","place__boundingBoxCoordinates__longitude","retweetCount","isPossiblySensitive","lang","userMentionEntities__name","userMentionEntities__screenName","userMentionEntities__id","userMentionEntities__start","userMentionEntities__end","mediaEntities__id","mediaEntities__url","mediaEntities__mediaURL","mediaEntities__mediaURLHttps","mediaEntities__expandedURL","mediaEntities__displayURL","mediaEntities__sizes__|","mediaEntities__sizes__|__width","mediaEntities__sizes__|__height","mediaEntities__sizes__|__resize","mediaEntities__type","mediaEntities__videoAspectRatioWidth","mediaEntities__videoAspectRatioHeight","mediaEntities__videoDurationMillis","mediaEntities__videoVariants__bitrate","mediaEntities__videoVariants__contentType","mediaEntities__videoVariants__url","mediaEntities__start","mediaEntities__end","urlEntities__url","urlEntities__expandedURL","urlEntities__displayURL","urlEntities__start","urlEntities__end","hashtagEntities__text","hashtagEntities__start","hashtagEntities__end","currentUserRetweetId","user__id","user__name","user__screenName","user__location","user__description","user__descriptionURLEntities__url","user__descriptionURLEntities__expandedURL","user__descriptionURLEntities__displayURL","user__descriptionURLEntities__start","user__descriptionURLEntities__end","user__urlEntity__url","user__urlEntity__expandedURL","user__urlEntity__displayURL","user__urlEntity__start","user__urlEntity__end","user__isContributorsEnabled","user__profileImageUrl","user__profileImageUrlHttps","user__isDefaultProfileImage","user__url","user__isProtected","user__followersCount","user__profileBackgroundColor","user__profileTextColor","user__profileLinkColor","user__profileSidebarFillColor","user__profileSidebarBorderColor","user__profileUseBackgroundImage","user__isDefaultProfile","user__showAllInlineMedia","user__friendsCount","user__createdAt","user__favouritesCount","user__utcOffset","user__profileBackgroundImageUrl","user__profileBackgroundImageUrlHttps","user__profileBannerImageUrl","user__profileBackgroundTiled","user__lang","user__statusesCount","user__isGeoEnabled","user__isVerified","user__translator","user__listedCount","user__isFollowRequestSent","quotedStatus__createdAt","quotedStatus__id","quotedStatus__text","quotedStatus__displayTextRangeStart","quotedStatus__displayTextRangeEnd","quotedStatus__source","quotedStatus__isTruncated","quotedStatus__inReplyToStatusId","quotedStatus__inReplyToUserId","quotedStatus__isFavorited","quotedStatus__isRetweeted","quotedStatus__favoriteCount","quotedStatus__retweetCount","quotedStatus__isPossiblySensitive","quotedStatus__lang","quotedStatus__urlEntities__url","quotedStatus__urlEntities__expandedURL","quotedStatus__urlEntities__displayURL","quotedStatus__urlEntities__start","quotedStatus__urlEntities__end","quotedStatus__hashtagEntities__text","quotedStatus__hashtagEntities__start","quotedStatus__hashtagEntities__end","quotedStatus__mediaEntities__id","quotedStatus__mediaEntities__url","quotedStatus__mediaEntities__mediaURL","quotedStatus__mediaEntities__mediaURLHttps","quotedStatus__mediaEntities__expandedURL","quotedStatus__mediaEntities__displayURL","quotedStatus__mediaEntities__sizes__|","quotedStatus__mediaEntities__sizes__|__width","quotedStatus__mediaEntities__sizes__|__height","quotedStatus__mediaEntities__sizes__|__resize","quotedStatus__mediaEntities__type","quotedStatus__mediaEntities__videoAspectRatioWidth","quotedStatus__mediaEntities__videoAspectRatioHeight","quotedStatus__mediaEntities__videoDurationMillis","quotedStatus__mediaEntities__videoVariants__bitrate","quotedStatus__mediaEntities__videoVariants__contentType","quotedStatus__mediaEntities__videoVariants__url","quotedStatus__mediaEntities__start","quotedStatus__mediaEntities__end","quotedStatus__currentUserRetweetId","quotedStatus__user__id","quotedStatus__user__name","quotedStatus__user__screenName","quotedStatus__user__location","quotedStatus__user__description","quotedStatus__user__urlEntity__url","quotedStatus__user__urlEntity__expandedURL","quotedStatus__user__urlEntity__displayURL","quotedStatus__user__urlEntity__start","quotedStatus__user__urlEntity__end","quotedStatus__user__isContributorsEnabled","quotedStatus__user__profileImageUrl","quotedStatus__user__profileImageUrlHttps","quotedStatus__user__isDefaultProfileImage","quotedStatus__user__url","quotedStatus__user__isProtected","quotedStatus__user__followersCount","quotedStatus__user__profileBackgroundColor","quotedStatus__user__profileTextColor","quotedStatus__user__profileLinkColor","quotedStatus__user__profileSidebarFillColor","quotedStatus__user__profileSidebarBorderColor","quotedStatus__user__profileUseBackgroundImage","quotedStatus__user__isDefaultProfile","quotedStatus__user__showAllInlineMedia","quotedStatus__user__friendsCount","quotedStatus__user__createdAt","quotedStatus__user__favouritesCount","quotedStatus__user__utcOffset","quotedStatus__user__profileBackgroundImageUrl","quotedStatus__user__profileBackgroundImageUrlHttps","quotedStatus__user__profileBannerImageUrl","quotedStatus__user__profileBackgroundTiled","quotedStatus__user__lang","quotedStatus__user__statusesCount","quotedStatus__user__isGeoEnabled","quotedStatus__user__isVerified","quotedStatus__user__translator","quotedStatus__user__listedCount","quotedStatus__user__isFollowRequestSent","quotedStatus__quotedStatusId","quotedStatusId"
"","","","","","","","","","","","","","","","","","","","","","","","","","","Mary 💋🇺🇸","1776HotLips","981897559705780224","12","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Female,BLACK, American🇺🇸","dm3300","220181900","25","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 3:19:39 PM","1055901790435270656","@Shortrosen Yeah, this is all very fishy...","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055897525629136897","140283277","False","False","1","Shortrosen","","","","","","","","","","","0","False","en","Jerry Rosen","Shortrosen","140283277","0","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","33927289","Rob Klein","advisorrob","New York City Area","Husband and Dad. I comment on healthcare, long-term care issues, taxes, and current events.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/955267674153431041/PKl2End5_normal.jpg","https://pbs.twimg.com/profile_images/955267674153431041/PKl2End5_normal.jpg","False","","False","1643","000000","000000","1B95E0","000000","000000","False","False","False","3813","Apr 21, 2009 10:56:03 AM","4788","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/33927289/1516499085","False","en","13588","False","False","False","31","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"Oct 25, 2018 8:23:50 AM","1055434759462096896","@SoonerDunn @nbc With only a few exceptions, the show isn’t very entertaining and has a lot of competition, so I ge… https://t.co/58KmAT00e2","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","True","1055434085215191040","3961773437","False","False","0","SoonerDunn","","","","","","","","","","","0","False","en","M R DUNN","SoonerDunn","3961773437","0","11","","","","","","","","","","","","","","","","","","","","https://t.co/58KmAT00e2","https://twitter.com/i/web/status/1055434759462096896","twitter.com/i/web/status/1…","117","140","","","","-1","3310499102","BizzyB","BizzyBarbara","North-central, Florida ","Retired Army/concerned citizen; Gold-star Sister; All views welcome, mean people are not; Election is over-support POTUS.  TDS people are  scary, but funny. 😂","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/956276814460215296/Ti-MEZIU_normal.jpg","https://pbs.twimg.com/profile_images/956276814460215296/Ti-MEZIU_normal.jpg","False","","False","2179","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","2106","Aug 9, 2015 7:08:19 AM","26157","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/3310499102/1510362712","False","en","17104","False","False","False","1","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","NBC Entertainment","nbc","26585095","12","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 12:00:59 AM","1055670603443777536","@SoonerDunn @FREEDOMPARTY2 Great I am canceling our plans to visit NYC, Screw You!!","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055659542980096000","3961773437","False","False","0","SoonerDunn","","","","","","","","","","","0","False","en","M R DUNN","SoonerDunn","3961773437","0","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","800885211852578816","MHammer","MarkHvette08","Wisconsin, USA","✝️Christian Jesus Saves⭐️Pro-Life⭐️USA #1⭐️Constitution ⭐️Veteran🇮🇱Israel ⭐️Pro Gun⭐️Law Enforcement ⭐️NRA👍President Donald J. Trump⭐️#WalkAway","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/812716967232765953/KirjrcPB_normal.jpg","https://pbs.twimg.com/profile_images/812716967232765953/KirjrcPB_normal.jpg","False","","False","5239","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","5747","Nov 21, 2016 9:14:49 PM","28139","-1","","","https://pbs.twimg.com/profile_banners/800885211852578816/1483912617","False","en","29245","True","False","False","11","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","FREEDOM PARTY","FREEDOMPARTY2","703293228594802689","12","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 6:00:45 AM","1055761140502937600","@SoonerDunn Newsweek is garbage.... Best used to line litter boxes.","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","1055760113800163329","3961773437","False","False","1","SoonerDunn","","","","","","","","","","","0","False","en","M R DUNN","SoonerDunn","3961773437","0","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","937253561821523968","Jack","jackness1961","","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/959462878075121664/D6CWRGbB_normal.jpg","https://pbs.twimg.com/profile_images/959462878075121664/D6CWRGbB_normal.jpg","False","","False","28","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","137","Dec 3, 2017 4:33:57 AM","114","-1","","","","False","en","1758","False","False","False","0","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"Oct 26, 2018 6:25:58 AM","1055767486774288385","@SoonerDunn @RealCandaceO Brilliant !! 👏","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","1055764921768644609","3961773437","False","False","0","SoonerDunn","","","","","","","","","","","0","False","en","M R DUNN","SoonerDunn","3961773437","0","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","2569913380","Aydee Soto❌","AydeeSoto521","","#MAGA #DrainTheSwamp #BuildTheWall #ChristianConservative #ProLife #TrumpTrain 🚂🇺🇸❤️🇺🇸🚂","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/898549569973141504/O9xOmEpF_normal.jpg","https://pbs.twimg.com/profile_images/898549569973141504/O9xOmEpF_normal.jpg","False","","False","2315","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","1924","May 28, 2014 7:42:49 PM","50684","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/2569913380/1517042715","False","en","38820","False","False","False","8","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","Candace Owens","RealCandaceO","878247600096509952","12","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:16:06 AM","1055432814659821568","@kristoferkawas @ReutersUK other brands should follow suit and take a similar stance. People will not be bullied by egotistical idiots #nufc","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055418249725313024","189575751","False","False","0","kristoferkawas","","","","","","","","","","","0","False","en","kristoferkawas","kristoferkawas","189575751","0","15","","","","","","","","","","","","","","","","","","","","","","","","","nufc","135","140","-1","2803519795","blackandwhiteblood","cll2209","United Kingdom","lifelong nufc fan, football obsessed. like respect manners and laughing at random things which others usually find not funny.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1048478562058158080/qyHx8BaZ_normal.jpg","https://pbs.twimg.com/profile_images/1048478562058158080/qyHx8BaZ_normal.jpg","False","","False","85","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","405","Sep 11, 2014 6:49:10 AM","661","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/2803519795/1454336061","False","en-gb","2206","True","False","False","4","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","Reuters UK","ReutersUK","17038090","16","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 1:23:20 AM","1055691324744187909","@MRichWJLA 😭😭😭","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055685249315807234","290302773","False","False","1","MRichWJLA","","","","","","","","","","","0","False","und","Michelle Richardson","MRichWJLA","290302773","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","330773709","True beauty is felt, not seen.","lorissaturner","Indianapolis, IN","Abba’s Daughter. Owner of Ebony Flo Creations, LLC. Beauty Influencer. Drama Queen. Book Worm. I love Jesus, makeup, pink stuff and candy.","","","","","","https://t.co/iRUFhGd5xU","https://Instagram.com/lorissaturner","Instagram.com/lorissaturner","0","23","False","http://pbs.twimg.com/profile_images/1028995192425197571/p7zkxcAE_normal.jpg","https://pbs.twimg.com/profile_images/1028995192425197571/p7zkxcAE_normal.jpg","False","https://t.co/iRUFhGd5xU","False","2333","000000","A8A810","FF0099","000000","000000","False","False","False","265","Jul 7, 2011 12:00:48 AM","9522","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/330773709/1487828238","True","en","39668","True","False","False","17","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"Oct 26, 2018 2:10:18 AM","1055703146784309248","@MRichWJLA Ehhhhh I think I’m gonna pass 😕 it doesn’t look all that interesting to me lol you?","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055691678793826304","290302773","False","False","0","MRichWJLA","","","","","","","","","","","0","False","en","Michelle Richardson","MRichWJLA","290302773","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","330773709","True beauty is felt, not seen.","lorissaturner","Indianapolis, IN","Abba’s Daughter. Owner of Ebony Flo Creations, LLC. Beauty Influencer. Drama Queen. Book Worm. I love Jesus, makeup, pink stuff and candy.","","","","","","https://t.co/iRUFhGd5xU","https://Instagram.com/lorissaturner","Instagram.com/lorissaturner","0","23","False","http://pbs.twimg.com/profile_images/1028995192425197571/p7zkxcAE_normal.jpg","https://pbs.twimg.com/profile_images/1028995192425197571/p7zkxcAE_normal.jpg","False","https://t.co/iRUFhGd5xU","False","2333","000000","A8A810","FF0099","000000","000000","False","False","False","265","Jul 7, 2011 12:00:48 AM","9522","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/330773709/1487828238","True","en","39668","True","False","False","17","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"Oct 26, 2018 5:52:12 AM","1055758988502069248","@MRichWJLA muuuahahahaha lol https://t.co/ghsmfoP71I","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055739609039167489","290302773","False","False","1","MRichWJLA","","","","","","","","","","","0","True","tl","Michelle Richardson","MRichWJLA","290302773","0","10","1055758947284598784","https://t.co/ghsmfoP71I","http://pbs.twimg.com/tweet_video_thumb/DqbPKz1WwAAzYPa.jpg","https://pbs.twimg.com/tweet_video_thumb/DqbPKz1WwAAzYPa.jpg","https://twitter.com/leahccmarie/status/1055758988502069248/photo/1","pic.twitter.com/ghsmfoP71I","0","150","150","101","animated_gif","83","69","0","0","video/mp4","https://video.twimg.com/tweet_video/DqbPKz1WwAAzYPa.mp4","29","52","","","","","","","","","-1","143283561","Leah Crawley","leahccmarie","DC | MD | VA","Segment Producer & Editor for @FOXBaltimore. RTs & links are not endorsements. Opinions are my own. Contact: lcrawley@sbgtv.com/410-467-5595","","","","","","https://t.co/6hQkvn0YXt","http://foxbaltimore.com/","foxbaltimore.com","0","23","False","http://pbs.twimg.com/profile_images/1022881323206098944/yX0Q3eGi_normal.jpg","https://pbs.twimg.com/profile_images/1022881323206098944/yX0Q3eGi_normal.jpg","False","https://t.co/6hQkvn0YXt","False","592","FFFFFF","CFCF1D","F5ABB5","3D373D","FFFFFF","False","False","False","1777","May 12, 2010 10:19:45 PM","365","-1","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","https://pbs.twimg.com/profile_banners/143283561/1532710276","False","en","6347","False","False","False","4","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","498","414","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","498","414","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","498","414","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 11:41:07 AM","1055846796889636864","@MRichWJLA @karrueche @ColourPopCo #Ronaldgod","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055686004047265792","290302773","False","False","0","MRichWJLA","","","","","","","","","","","0","False","und","Michelle Richardson","MRichWJLA","290302773","0","10","","","","","","","","","","","","","","","","","","","","","","","","","Ronaldgod","35","45","-1","360391149","ronaldgod","ronaldgod","","#AutismTalks advocator","","","","","","https://t.co/vLwUOza5tF","https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=SD5W5LHVWYB2S","paypal.com/cgi-bin/webscr…","0","23","False","http://pbs.twimg.com/profile_images/593676663818309632/OpD226Bd_normal.jpg","https://pbs.twimg.com/profile_images/593676663818309632/OpD226Bd_normal.jpg","False","https://t.co/vLwUOza5tF","False","28","C6E2EE","333333","1F98C7","EFEFEF","FFFFFF","True","False","False","21","Aug 23, 2011 12:03:51 AM","258","-1","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","https://pbs.twimg.com/profile_banners/360391149/1366339800","True","en","15967","True","False","False","5","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","Karrueche Tran","karrueche","31355401","11","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","ColourPop Cosmetics","ColourPopCo","2436210614","22","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 5:56:53 PM","1055941361776689158","@MRichWJLA Today, I early voted!!!!","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055906692662222852","290302773","False","False","0","MRichWJLA","Owings Mills","US","d84a2837f4d13599","United States","city","https://api.twitter.com/1.1/geo/id/d84a2837f4d13599.json","Owings Mills, MD","Polygon","39.38247","-76.843666","0","False","en","Michelle Richardson","MRichWJLA","290302773","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","199962804","Valerie Johnson","wifeofsevenson","Maryland","Live, Laugh, and Enjoy Life!!!! \nPeace & Blessings","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/546830188731191296/pJKfPSZP_normal.jpeg","https://pbs.twimg.com/profile_images/546830188731191296/pJKfPSZP_normal.jpeg","False","","False","133","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","688","Oct 7, 2010 11:39:45 PM","17258","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","1471","True","False","False","0","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","39.38247","-76.750777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","39.461505","-76.750777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","39.461505","-76.843666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 12:46:21 AM","1055319629831307264","@GinaLawriw I have read Rinna's tweets about LJV.  My only guess is that Rinna must have a different definition of… https://t.co/RslGuU5P2f","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","True","1055315928018239489","2544914191","False","False","9","GinaLawriw","","","","","","","","","","","0","False","en","Gina Lawriw","GinaLawriw","2544914191","0","11","","","","","","","","","","","","","","","","","","","","https://t.co/RslGuU5P2f","https://twitter.com/i/web/status/1055319629831307264","twitter.com/i/web/status/1…","116","139","","","","-1","42881240","Johncnnj","johncnnj","","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/958907402748751872/5ihwi38t_normal.jpg","https://pbs.twimg.com/profile_images/958907402748751872/5ihwi38t_normal.jpg","False","","False","379","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","547","May 27, 2009 9:29:13 AM","20577","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/42881240/1538682220","False","en","16015","True","False","False","2","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
