"createdAt","id","text","displayTextRangeStart","displayTextRangeEnd","source","isTruncated","inReplyToStatusId","inReplyToUserId","isFavorited","isRetweeted","favoriteCount","inReplyToScreenName","place__name","place__countryCode","place__id","place__country","place__placeType","place__url","place__fullName","place__boundingBoxType","place__boundingBoxCoordinates__latitude","place__boundingBoxCoordinates__longitude","retweetCount","isPossiblySensitive","lang","userMentionEntities__name","userMentionEntities__screenName","userMentionEntities__id","userMentionEntities__start","userMentionEntities__end","hashtagEntities__text","hashtagEntities__start","hashtagEntities__end","urlEntities__url","urlEntities__expandedURL","urlEntities__displayURL","urlEntities__start","urlEntities__end","mediaEntities__id","mediaEntities__url","mediaEntities__mediaURL","mediaEntities__mediaURLHttps","mediaEntities__expandedURL","mediaEntities__displayURL","mediaEntities__sizes__|","mediaEntities__sizes__|__width","mediaEntities__sizes__|__height","mediaEntities__sizes__|__resize","mediaEntities__type","mediaEntities__videoAspectRatioWidth","mediaEntities__videoAspectRatioHeight","mediaEntities__videoDurationMillis","mediaEntities__videoVariants__bitrate","mediaEntities__videoVariants__contentType","mediaEntities__videoVariants__url","mediaEntities__start","mediaEntities__end","currentUserRetweetId","user__id","user__name","user__screenName","user__location","user__description","user__descriptionURLEntities__url","user__descriptionURLEntities__expandedURL","user__descriptionURLEntities__displayURL","user__descriptionURLEntities__start","user__descriptionURLEntities__end","user__urlEntity__url","user__urlEntity__expandedURL","user__urlEntity__displayURL","user__urlEntity__start","user__urlEntity__end","user__isContributorsEnabled","user__profileImageUrl","user__profileImageUrlHttps","user__isDefaultProfileImage","user__url","user__isProtected","user__followersCount","user__profileBackgroundColor","user__profileTextColor","user__profileLinkColor","user__profileSidebarFillColor","user__profileSidebarBorderColor","user__profileUseBackgroundImage","user__isDefaultProfile","user__showAllInlineMedia","user__friendsCount","user__createdAt","user__favouritesCount","user__utcOffset","user__profileBackgroundImageUrl","user__profileBackgroundImageUrlHttps","user__profileBannerImageUrl","user__profileBackgroundTiled","user__lang","user__statusesCount","user__isGeoEnabled","user__isVerified","user__translator","user__listedCount","user__isFollowRequestSent","quotedStatusId"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:22:29 PM","1055615613635309569","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/WFb6wspjWW","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","-1","-1","False","False","3","","","","","","","","","","","","1","False","en","","","","","","","","","https://t.co/WFb6wspjWW","https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html","washingtonpost.com/politics/rep-m…","69","92","","","","","","","","","","","","","","","","","","","","-1","614542142","DonnaCassata","DonnaCassata","Washington, D.C.","Washington Post, former sports writer","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/2365542876/i72c3ahtwn3nc892oxfa_normal.jpeg","https://pbs.twimg.com/profile_images/2365542876/i72c3ahtwn3nc892oxfa_normal.jpeg","False","","False","4765","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","3507","Jun 21, 2012 4:17:03 PM","789","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","24650","False","False","False","293","False","-1"
"Oct 25, 2018 8:16:07 PM","1055614012115668992","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/jiJmSx84Yl https://t.co/gCuQ5cbrGN","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/jiJmSx84Yl","http://j.mp/2PpABBq","j.mp/2PpABBq","69","92","1055614009154637824","https://t.co/gCuQ5cbrGN","http://pbs.twimg.com/media/DqZLWTOWkAAcDoS.jpg","https://pbs.twimg.com/media/DqZLWTOWkAAcDoS.jpg","https://twitter.com/IURadioNetwork/status/1055614012115668992/photo/1","pic.twitter.com/gCuQ5cbrGN","0","150","150","101","photo","0","0","0","","","","93","116","-1","15347644","IU Radio Network📻🎤","IURadioNetwork","A2-Michigan #GoBlue!","Voices of Progress | 4.7 M Listens since '10 | News One Best Urban Politics Blog '13 | MBA | #TeamKamala2020 |  https://t.co/8xGVBEZ","","","","","","https://t.co/2zwsOd5SOf","https://t.co/2zwsOd5SOf","https://t.co/2zwsOd5SOf","0","23","False","http://pbs.twimg.com/profile_images/872636076229308416/5RJ5KMMs_normal.jpg","https://pbs.twimg.com/profile_images/872636076229308416/5RJ5KMMs_normal.jpg","False","https://t.co/2zwsOd5SOf","False","5944","000000","3EFF00","8B4513","635E5F","3E4AFF","False","False","False","1637","Jul 7, 2008 7:15:46 PM","15257","-1","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","https://pbs.twimg.com/profile_banners/15347644/1483851428","False","en","223687","False","False","False","137","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:15:01 PM","1055613734117355520","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/TrgqFn9WxY","-1","-1","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","False","-1","-1","False","False","6","","","","","","","","","","","","3","False","en","","","","","","","","","https://t.co/TrgqFn9WxY","https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html","washingtonpost.com/politics/rep-m…","69","92","","","","","","","","","","","","","","","","","","","","-1","935263053020614656","News Snake","NewsSnakeMD","United States","Not a real doctor. Not a real snake. Democracy dies in dumbness. #FakeNews = anagram for #FewSnakes. Coincidence? #resist #1u #blacklivesmatter #uniteblue","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/935641364385206277/ZNgAE405_normal.jpg","https://pbs.twimg.com/profile_images/935641364385206277/ZNgAE405_normal.jpg","False","","False","8014","000000","000000","ABB8C2","000000","000000","False","False","False","7944","Nov 27, 2017 4:44:23 PM","2","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/935263053020614656/1511909245","False","en","35013","False","False","False","22","False","-1"
"Oct 25, 2018 8:14:03 PM","1055613491308974081","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/lPTFX34Bl1 https://t.co/YkmxR8iK86","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","3","","","","","","","","","","","","2","False","en","","","","","","","","","https://t.co/lPTFX34Bl1","http://dlvr.it/QpWnBZ","dlvr.it/QpWnBZ","69","92","1055613487639085056","https://t.co/YkmxR8iK86","http://pbs.twimg.com/media/DqZK38bWwAA7djQ.jpg","https://pbs.twimg.com/media/DqZK38bWwAA7djQ.jpg","https://twitter.com/WonkPorn/status/1055613491308974081/photo/1","pic.twitter.com/YkmxR8iK86","0","150","150","101","photo","0","0","0","","","","93","116","-1","14549486","WonkPorn","WonkPorn","Washington, DC","Dirty, Sexy... Politics!","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/649598992456679424/dm1HAOjQ_normal.jpg","https://pbs.twimg.com/profile_images/649598992456679424/dm1HAOjQ_normal.jpg","False","","False","1112","C6E2EE","663B12","1F98C7","DAECF4","C6E2EE","True","False","False","2483","Apr 26, 2008 2:15:23 PM","3937","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/14549486/1495115432","True","en","270442","True","False","False","91","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:11:26 PM","1055612834594226176","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/QFcpDTiImy https://t.co/XnKFj1U1wa","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","1","False","en","","","","","","","","","https://t.co/QFcpDTiImy","http://dlvr.it/QpWmTg","dlvr.it/QpWmTg","69","92","1055612832534933504","https://t.co/XnKFj1U1wa","http://pbs.twimg.com/media/DqZKRz-WsAAFdnM.jpg","https://pbs.twimg.com/media/DqZKRz-WsAAFdnM.jpg","https://twitter.com/gdpr/status/1055612834594226176/photo/1","pic.twitter.com/XnKFj1U1wa","0","150","150","101","photo","0","0","0","","","","93","116","-1","17487721","GDPR Revolution99","gdpr","Nashville TN","Grateful Dread Peace Media presents GDPR Revolution99, peace-progressive Internet news/talk public radio for a better world. RTs & follows are not endorsements.","","","","","","https://t.co/pwYAkX3toD","http://gdprrevolution99.com","gdprrevolution99.com","0","23","False","http://pbs.twimg.com/profile_images/750558591577358336/X_REweI6_normal.jpg","https://pbs.twimg.com/profile_images/750558591577358336/X_REweI6_normal.jpg","False","https://t.co/pwYAkX3toD","False","790","000000","000000","981CEB","000000","000000","False","False","False","460","Nov 19, 2008 10:22:29 AM","8394","-1","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif","https://pbs.twimg.com/profile_banners/17487721/1513119240","False","en","265299","True","False","False","203","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:09:08 PM","1055612256455540736","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/zvyUzaJz4c https://t.co/mHXJWdVMyv","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/zvyUzaJz4c","http://dlvr.it/QpWm0H","dlvr.it/QpWm0H","69","92","1055612251225382914","https://t.co/mHXJWdVMyv","http://pbs.twimg.com/media/DqZJv-bW4AIIuNJ.jpg","https://pbs.twimg.com/media/DqZJv-bW4AIIuNJ.jpg","https://twitter.com/QuorumCall/status/1055612256455540736/photo/1","pic.twitter.com/mHXJWdVMyv","0","150","150","101","photo","0","0","0","","","","93","116","-1","190890578","QuorumCall 🇺🇸","QuorumCall","USA","US SENATE NEWS FEED Unofficial. Aggregating news items covering all 100 United States Senators & #USPolitics. RT or reply directly to your senators in the feed.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/913143486706151429/wrnagWsO_normal.jpg","https://pbs.twimg.com/profile_images/913143486706151429/wrnagWsO_normal.jpg","False","","False","15127","473969","333333","473969","FFFFFF","B22233","False","False","False","12177","Sep 14, 2010 10:41:11 PM","3683","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/190890578/1512070049","False","en","268240","False","False","False","784","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:06:12 PM","1055611518362873858","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/rsokPQtDb3 https://t.co/z44uVmPO3D","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/rsokPQtDb3","http://dlvr.it/QpWlVm","dlvr.it/QpWlVm","69","92","1055611515590586369","https://t.co/z44uVmPO3D","http://pbs.twimg.com/media/DqZJFJ-WsAEVy_l.jpg","https://pbs.twimg.com/media/DqZJFJ-WsAEVy_l.jpg","https://twitter.com/hinterlandg/status/1055611518362873858/photo/1","pic.twitter.com/z44uVmPO3D","0","150","150","101","photo","0","0","0","","","","93","116","-1","13604612","Janet Shan","hinterlandg","Atlanta","Editor & founder of Hinterland Gazette: Honest, accurate, timely political news & commentary. Freelance journalist. Proud Jamerican #TheResistance #BlueWave2018","","","","","","https://t.co/VRG8BPtGBG","http://hinterlandgazette.com","hinterlandgazette.com","0","23","False","http://pbs.twimg.com/profile_images/928454278875717632/L4g8ezYk_normal.jpg","https://pbs.twimg.com/profile_images/928454278875717632/L4g8ezYk_normal.jpg","False","https://t.co/VRG8BPtGBG","False","3446","9AE4E8","000000","0000FF","E0FF92","87BC44","True","False","False","2308","Feb 17, 2008 8:52:57 PM","13031","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/13604612/1431397929","True","en","138204","False","False","False","160","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:06:10 PM","1055611507818385409","Via @washingtonpost: Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/lxH02nTwNl https://t.co/Mi8VzGfR72","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","Washington Post","washingtonpost","2467791","4","19","","","","https://t.co/lxH02nTwNl","http://dlvr.it/QpWlRS","dlvr.it/QpWlRS","90","113","1055611500172324864","https://t.co/Mi8VzGfR72","http://pbs.twimg.com/media/DqZJEQiWsAAsV4K.jpg","https://pbs.twimg.com/media/DqZJEQiWsAAsV4K.jpg","https://twitter.com/crewislife/status/1055611507818385409/photo/1","pic.twitter.com/Mi8VzGfR72","0","150","150","101","photo","0","0","0","","","","114","137","-1","17643749","вяєт fυςкιтσℓ","crewislife","Fact Based World","Desert Shield/Storm #Vet, #Progressive, #Atheist, 🏳️‍🌈. Enjoy politics, 👨🏼‍🔬🔬, 🏋️, 🌯 and 🍪. I follow/unfollow back. #NotMyPresident #BDS #Resist","","","","","","https://t.co/Cgvx9VwPBd","https://everytown.org/","everytown.org","0","23","False","http://pbs.twimg.com/profile_images/984980882342625281/Wc3gQPZG_normal.jpg","https://pbs.twimg.com/profile_images/984980882342625281/Wc3gQPZG_normal.jpg","False","https://t.co/Cgvx9VwPBd","False","7542","8B542B","333333","981CEB","BABCED","FFFFFF","True","False","False","7795","Nov 26, 2008 12:58:00 AM","2308","-1","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif","https://pbs.twimg.com/profile_banners/17643749/1512886395","True","en","802611","False","False","False","431","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:06:08 PM","1055611497919868928","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/5eO5Nkc0c5 https://t.co/8HDTbilLwd","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/5eO5Nkc0c5","http://dlvr.it/QpWlQg","dlvr.it/QpWlQg","69","92","1055611493662777347","https://t.co/8HDTbilLwd","http://pbs.twimg.com/media/DqZJD4SW4AMO2SN.jpg","https://pbs.twimg.com/media/DqZJD4SW4AMO2SN.jpg","https://twitter.com/robertfranek/status/1055611497919868928/photo/1","pic.twitter.com/8HDTbilLwd","0","150","150","101","photo","0","0","0","","","","93","116","-1","17227307","Robert Franek","robertfranek","","Pastor (ELCA) Passion for the gospel in proclamation & reflection lived doxologically. Connecting faith & politics for the common good. Header: @thetinowl","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/998949054229852160/HZ9YwPNd_normal.jpg","https://pbs.twimg.com/profile_images/998949054229852160/HZ9YwPNd_normal.jpg","False","","False","1747","FFFFFF","000000","1B95E0","FFFFFF","008748","True","False","False","2534","Nov 7, 2008 1:00:35 AM","74288","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/17227307/1530593307","False","en","78285","True","False","False","63","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 1:00:13 PM","1055866701722632193","@HeardFC To make an ice cream sandwich? 😃","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055866147554422785","336532701","False","False","2","HeardFC","","","","","","","","","","","0","False","en","Heard FC, the ghost of Ea-Nasir","HeardFC","336532701","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","17118025","Yeet Me to Hell","verysmallanna","Midtown but sleeps in Brooklyn","Pastry chef and rabble rouser. Instagram if you're just here for the food. Hear me @thebreadlinepod","","","","","","https://t.co/Wb5rftKdJL","https://www.instagram.com/verysmallanna/","instagram.com/verysmallanna/","0","23","False","http://pbs.twimg.com/profile_images/1054153498412175360/vcBkUykY_normal.jpg","https://pbs.twimg.com/profile_images/1054153498412175360/vcBkUykY_normal.jpg","False","https://t.co/Wb5rftKdJL","False","5713","EBEBEB","333333","540303","F3F3F3","DFDFDF","True","False","False","5080","Nov 2, 2008 1:58:53 PM","152570","-1","http://abs.twimg.com/images/themes/theme7/bg.gif","https://abs.twimg.com/images/themes/theme7/bg.gif","https://pbs.twimg.com/profile_banners/17118025/1540164756","False","en","118209","False","False","False","213","False","-1"
"Oct 26, 2018 1:07:56 PM","1055868643660181507","@HeardFC pretty soon is beer thirty","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055866147554422785","336532701","False","False","1","HeardFC","","","","","","","","","","","0","False","en","Heard FC, the ghost of Ea-Nasir","HeardFC","336532701","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","631419869","moon pie & auraC cola","littlepalooza","~ riff currents ~","it takes a miniature village","","","","","","http://t.co/tuFC7bbiq6","http://littlepalooza.tumblr.com/","littlepalooza.tumblr.com","0","22","False","http://pbs.twimg.com/profile_images/934582994240720896/j9dDprPW_normal.jpg","https://pbs.twimg.com/profile_images/934582994240720896/j9dDprPW_normal.jpg","False","http://t.co/tuFC7bbiq6","False","439","C0DEED","333333","1B95E0","DDEEF6","FFFFFF","True","False","False","357","Jul 9, 2012 5:07:13 PM","90628","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/631419869/1516464056","False","en","91131","False","False","False","66","False","-1"
"Oct 26, 2018 1:54:57 PM","1055880477960216577","https://t.co/dHFhCd9Bjw","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","1055880075869073409","336532701","False","False","1","HeardFC","","","","","","","","","","","0","False","und","","","","","","","","","","","","","","1055880471526207493","https://t.co/dHFhCd9Bjw","http://pbs.twimg.com/media/Dqc9sc6XcAUnCpV.jpg","https://pbs.twimg.com/media/Dqc9sc6XcAUnCpV.jpg","https://twitter.com/HeardFC/status/1055880477960216577/photo/1","pic.twitter.com/dHFhCd9Bjw","0","150","150","101","photo","0","0","0","","","","0","23","-1","336532701","Heard FC, the ghost of Ea-Nasir","HeardFC","Virginia, USA","Smashing the patriarchy begins at home. Writing for dollars in the Valley of Virginia. Food Nerd. Citizen. Vaxxophiliac. (he/him) [mail at https://t.co/oq9G216MRx]","https://t.co/oq9G216MRx","http://HeardFC.com","HeardFC.com","139","162","https://t.co/eeR6ql9xbX","http://heardfc.com","heardfc.com","0","23","False","http://pbs.twimg.com/profile_images/947589279676620800/53z4tdSd_normal.jpg","https://pbs.twimg.com/profile_images/947589279676620800/53z4tdSd_normal.jpg","False","https://t.co/eeR6ql9xbX","False","642","C6E2EE","663B12","1F98C7","DAECF4","000000","True","False","False","537","Jul 16, 2011 9:16:45 AM","24425","-1","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif","https://pbs.twimg.com/profile_banners/336532701/1505315852","True","en","54585","False","False","False","62","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","510","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","900","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1280","960","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 1:59:18 PM","1055881570383474688","VIDEO: https://t.co/hV76l8gRN3","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","1055881207702011906","336532701","False","False","1","HeardFC","","","","","","","","","","","0","False","en","","","","","","","","","","","","","","1055881497335554050","https://t.co/hV76l8gRN3","http://pbs.twimg.com/ext_tw_video_thumb/1055881497335554050/pu/img/-YkwSsD0l7b3vGDY.jpg","https://pbs.twimg.com/ext_tw_video_thumb/1055881497335554050/pu/img/-YkwSsD0l7b3vGDY.jpg","https://twitter.com/HeardFC/status/1055881570383474688/video/1","pic.twitter.com/hV76l8gRN3","0","150","150","101","video","16","9","9892","256000","video/mp4","https://video.twimg.com/ext_tw_video/1055881497335554050/pu/vid/320x180/6pwcTKkkDHa4GgiD.mp4?tag=5","7","30","-1","336532701","Heard FC, the ghost of Ea-Nasir","HeardFC","Virginia, USA","Smashing the patriarchy begins at home. Writing for dollars in the Valley of Virginia. Food Nerd. Citizen. Vaxxophiliac. (he/him) [mail at https://t.co/oq9G216MRx]","https://t.co/oq9G216MRx","http://HeardFC.com","HeardFC.com","139","162","https://t.co/eeR6ql9xbX","http://heardfc.com","heardfc.com","0","23","False","http://pbs.twimg.com/profile_images/947589279676620800/53z4tdSd_normal.jpg","https://pbs.twimg.com/profile_images/947589279676620800/53z4tdSd_normal.jpg","False","https://t.co/eeR6ql9xbX","False","642","C6E2EE","663B12","1F98C7","DAECF4","000000","True","False","False","537","Jul 16, 2011 9:16:45 AM","24425","-1","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif","https://pbs.twimg.com/profile_banners/336532701/1505315852","True","en","54585","False","False","False","62","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","383","100","","","","","832000","video/mp4","https://video.twimg.com/ext_tw_video/1055881497335554050/pu/vid/640x360/b6gqu5b4DJhQfXUK.mp4?tag=5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","675","100","","","","","2176000","video/mp4","https://video.twimg.com/ext_tw_video/1055881497335554050/pu/vid/1280x720/RYFJDZX7QZ4Xciaf.mp4?tag=5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
