"createdAt","id","text","displayTextRangeStart","displayTextRangeEnd","source","isTruncated","inReplyToStatusId","inReplyToUserId","isFavorited","isRetweeted","favoriteCount","inReplyToScreenName","place__name","place__countryCode","place__id","place__country","place__placeType","place__url","place__fullName","place__boundingBoxType","place__boundingBoxCoordinates__latitude","place__boundingBoxCoordinates__longitude","retweetCount","isPossiblySensitive","lang","userMentionEntities__name","userMentionEntities__screenName","userMentionEntities__id","userMentionEntities__start","userMentionEntities__end","urlEntities__url","urlEntities__expandedURL","urlEntities__displayURL","urlEntities__start","urlEntities__end","hashtagEntities__text","hashtagEntities__start","hashtagEntities__end","currentUserRetweetId","user__id","user__name","user__screenName","user__location","user__description","user__descriptionURLEntities__url","user__descriptionURLEntities__expandedURL","user__descriptionURLEntities__displayURL","user__descriptionURLEntities__start","user__descriptionURLEntities__end","user__urlEntity__url","user__urlEntity__expandedURL","user__urlEntity__displayURL","user__urlEntity__start","user__urlEntity__end","user__isContributorsEnabled","user__profileImageUrl","user__profileImageUrlHttps","user__isDefaultProfileImage","user__url","user__isProtected","user__followersCount","user__profileBackgroundColor","user__profileTextColor","user__profileLinkColor","user__profileSidebarFillColor","user__profileSidebarBorderColor","user__profileUseBackgroundImage","user__isDefaultProfile","user__showAllInlineMedia","user__friendsCount","user__createdAt","user__favouritesCount","user__utcOffset","user__profileBackgroundImageUrl","user__profileBackgroundImageUrlHttps","user__profileBannerImageUrl","user__profileBackgroundTiled","user__lang","user__statusesCount","user__isGeoEnabled","user__isVerified","user__translator","user__listedCount","user__isFollowRequestSent","quotedStatusId"
"Oct 26, 2018 2:55:39 PM","1055895750104793088","Will the 'Magic & Mystique' of this encounter be the same ever again🤔Only time will tell..","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055895615450898432","2886328059","False","False","0","nattyroons","Canada","CA","3376992a082d67c7","Canada","country","https://api.twitter.com/1.1/geo/id/3376992a082d67c7.json","Canada","Polygon","41.676329","-141.5610942","0","False","en","","","","","","","","","","","","","","-1","2886328059","Captain Fantastic8","nattyroons","Canada","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1001735920054296576/oQW6XJzU_normal.jpg","https://pbs.twimg.com/profile_images/1001735920054296576/oQW6XJzU_normal.jpg","False","","False","2718","C0DEED","000000","1B95E0","000000","000000","True","False","False","2135","Nov 20, 2014 7:43:45 PM","30563","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/2886328059/1527664919","False","en","69996","True","False","False","65","False","-1"
"","","","","","","","","","","","","","","","","","","","","","41.676329","-51.053519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","89.9999","-51.053519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","89.9999","-141.5610942","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 10:26:41 AM","1055828064658165760","@Peter_Stemmet Hahaha you'll eat that humble pie sir","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055772181496508416","47933469","False","False","1","Peter_Stemmet","","","","","","","","","","","0","False","en","Peter Stemmet","Peter_Stemmet","47933469","0","14","","","","","","","","","-1","494027202","Simthembile Mbatha","mbatha_sim","Johannesburg, South Africa","Sports . Kwadukuza is my Home Town .Manchester United is my team #GGMU","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1004439622204698624/svWSf4Yw_normal.jpg","https://pbs.twimg.com/profile_images/1004439622204698624/svWSf4Yw_normal.jpg","False","","False","565","022330","333333","0084B4","C0DFEC","A8C7F7","True","False","False","814","Feb 16, 2012 7:58:35 AM","6597","-1","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","","False","en","7367","True","False","False","4","False","-1"
"Oct 26, 2018 11:17:11 AM","1055840771331514373","@dantunna Most of it probably sourced form the testicles...","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055830527826108418","22830107","False","False","1","dantunna","","","","","","","","","","","0","False","en","Dan Tunna","dantunna","22830107","0","9","","","","","","","","","-1","234020972","Safi Zisman","SafiZisman","London","Business Consultant @goodrelations Spin, Pump & Combat instructor @VirginActiveUK. Original NORF Londoner. Sometimes seen weighing food.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/552414190539788288/ehrbVJ5N_normal.jpeg","https://pbs.twimg.com/profile_images/552414190539788288/ehrbVJ5N_normal.jpeg","False","","False","305","55C28C","000000","55C28C","5A8DA6","5A8DA6","True","False","False","322","Jan 4, 2011 12:24:56 PM","621","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/234020972/1421421875","True","en","1994","False","False","False","14","False","-1"
"Oct 26, 2018 12:34:03 PM","1055860116975730688","@dantunna @BostonGlobe Glad you're enjoying it, Dan!","-1","-1","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","False","1055822743978041345","22830107","False","False","0","dantunna","","","","","","","","","","","0","False","en","Dan Tunna","dantunna","22830107","0","9","","","","","","","","","-1","4785375981","Wondery","WonderyMedia","","We’re a network of storytellers with hit podcasts such as @realdirtyjohn, @businesswars, @ahtellers and @DrDeathWondery.","","","","","","https://t.co/PrGX20yPzP","http://www.wondery.com","wondery.com","0","23","False","http://pbs.twimg.com/profile_images/1037107111904272384/7EO6Tqgd_normal.jpg","https://pbs.twimg.com/profile_images/1037107111904272384/7EO6Tqgd_normal.jpg","False","https://t.co/PrGX20yPzP","False","5475","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","281","Jan 12, 2016 10:39:29 AM","9098","-1","","","https://pbs.twimg.com/profile_banners/4785375981/1536101553","False","en","2764","False","True","False","114","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","The Boston Globe","BostonGlobe","95431448","10","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 6:02:37 PM","1055942802348167168","@dantunna Daily star....says it all. Merson is a waster","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055941622473637888","22830107","False","False","0","dantunna","","","","","","","","","","","0","False","en","Dan Tunna","dantunna","22830107","0","9","","","","","","","","","-1","566588948","B_Sundy","B_sundy","","Half Liverpool, Half Boca, Full Argentina Fan with Lallana tinted spectacles.....Forget The Brittania, Could Messi do it on a Tuesday night at Alfredian Park?","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/923911545037389825/QzBd6P_0_normal.jpg","https://pbs.twimg.com/profile_images/923911545037389825/QzBd6P_0_normal.jpg","False","","False","104","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","533","Apr 29, 2012 3:12:33 PM","104","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/566588948/1509112084","False","en","481","True","False","False","1","False","-1"
"Oct 26, 2018 6:08:48 PM","1055944358032261120","@dantunna Merson is like Collymore,Ashton, Custos etc. He’s paid for big opinions, not accurate opinions","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055941622473637888","22830107","False","False","0","dantunna","","","","","","","","","","","0","False","en","Dan Tunna","dantunna","22830107","0","9","","","","","","","","","-1","3349381678","Boxing Luton","BoxingLuton","Luton via Donegal ","Following Luton's boxers, from the gym to the amateurs to the pros. We also contribute to The Luton News. #BoxingLuton https://t.co/mEJbdLpKKE","https://t.co/mEJbdLpKKE","http://www.facebook.com/boxingluton","facebook.com/boxingluton","119","142","","","","","","False","http://pbs.twimg.com/profile_images/1051779820516978688/28EpwUJS_normal.jpg","https://pbs.twimg.com/profile_images/1051779820516978688/28EpwUJS_normal.jpg","False","","False","643","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","507","Jun 28, 2015 12:31:06 PM","4917","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/3349381678/1518364142","False","en","8300","False","False","False","9","False","-1"
"Oct 26, 2018 4:57:17 AM","1055745167821598722","@EyanEledumare Ode, goals in champions league is more valuable. I'm waiting for your ""fanstatic team"" to win the competition sha. .","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","False","1055744329279590401","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","Eyan Eledumare","EyanEledumare","920871303783043072","0","14","","","","","","","","","-1","281729447","O'Blow","SAN_DEEN","Indoor-Street","Midfield Maestro. Monogamous Bachelor. Ibile. United.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","https://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","False","","False","964","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","507","Apr 13, 2011 5:17:54 PM","250","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/281729447/1393268051","False","en","70062","False","False","False","21","False","-1"
"Oct 26, 2018 5:00:59 AM","1055746100915855360","@EyanEledumare lol. .I just checked the table only to find out that you are just 7pts ahead. And you are acting lik… https://t.co/K36JZxJLtp","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","True","1055745529307717632","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","Eyan Eledumare","EyanEledumare","920871303783043072","0","14","https://t.co/K36JZxJLtp","https://twitter.com/i/web/status/1055746100915855360","twitter.com/i/web/status/1…","117","140","","","","-1","281729447","O'Blow","SAN_DEEN","Indoor-Street","Midfield Maestro. Monogamous Bachelor. Ibile. United.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","https://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","False","","False","964","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","507","Apr 13, 2011 5:17:54 PM","250","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/281729447/1393268051","False","en","70062","False","False","False","21","False","-1"
"Oct 26, 2018 5:02:33 AM","1055746493213229057","@EyanEledumare If welbeck scored 15 goals in europa and lukaku managed to bag 10, Lukaku will get more accolades th… https://t.co/y9NsTB48TS","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","True","1055745844413112320","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","Eyan Eledumare","EyanEledumare","920871303783043072","0","14","https://t.co/y9NsTB48TS","https://twitter.com/i/web/status/1055746493213229057","twitter.com/i/web/status/1…","117","140","","","","-1","281729447","O'Blow","SAN_DEEN","Indoor-Street","Midfield Maestro. Monogamous Bachelor. Ibile. United.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","https://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","False","","False","964","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","507","Apr 13, 2011 5:17:54 PM","250","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/281729447/1393268051","False","en","70062","False","False","False","21","False","-1"
"Oct 26, 2018 5:12:04 AM","1055748886445391872","@EyanEledumare Two games between me and you is enough to DISCOMBOBULATE your artificial winning spirit. .","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","False","1055747318849458177","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","Eyan Eledumare","EyanEledumare","920871303783043072","0","14","","","","","","","","","-1","281729447","O'Blow","SAN_DEEN","Indoor-Street","Midfield Maestro. Monogamous Bachelor. Ibile. United.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","https://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","False","","False","964","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","507","Apr 13, 2011 5:17:54 PM","250","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/281729447/1393268051","False","en","70062","False","False","False","21","False","-1"
"Oct 26, 2018 5:12:40 AM","1055749038975389698","@EyanEledumare Welbz is not rated. .","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","False","1055747851714727937","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","Eyan Eledumare","EyanEledumare","920871303783043072","0","14","","","","","","","","","-1","281729447","O'Blow","SAN_DEEN","Indoor-Street","Midfield Maestro. Monogamous Bachelor. Ibile. United.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","https://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","False","","False","964","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","507","Apr 13, 2011 5:17:54 PM","250","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/281729447/1393268051","False","en","70062","False","False","False","21","False","-1"
"Oct 26, 2018 5:16:50 AM","1055750088558026752","@EyanEledumare Mumu, we are just 9 games into the season. .Your initial gra gra na normal thing. .","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","False","1055749468702851072","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","Eyan Eledumare","EyanEledumare","920871303783043072","0","14","","","","","","","","","-1","281729447","O'Blow","SAN_DEEN","Indoor-Street","Midfield Maestro. Monogamous Bachelor. Ibile. United.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","https://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","False","","False","964","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","507","Apr 13, 2011 5:17:54 PM","250","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/281729447/1393268051","False","en","70062","False","False","False","21","False","-1"
"Oct 26, 2018 5:50:52 AM","1055758651787542530","@EyanEledumare Lukaku has over 100 goals in premier league and he's just 25. Kindly send in Welbz stat. Igimu jina si ori. .","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","False","1055747851714727937","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","Eyan Eledumare","EyanEledumare","920871303783043072","0","14","","","","","","","","","-1","281729447","O'Blow","SAN_DEEN","Indoor-Street","Midfield Maestro. Monogamous Bachelor. Ibile. United.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","https://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","False","","False","964","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","507","Apr 13, 2011 5:17:54 PM","250","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/281729447/1393268051","False","en","70062","False","False","False","21","False","-1"
"Oct 26, 2018 6:35:35 AM","1055769906447298560","@EyanEledumare I'll answer you after the first half of the season.","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","False","1055760829696667648","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","Eyan Eledumare","EyanEledumare","920871303783043072","0","14","","","","","","","","","-1","281729447","O'Blow","SAN_DEEN","Indoor-Street","Midfield Maestro. Monogamous Bachelor. Ibile. United.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","https://pbs.twimg.com/profile_images/926516564895191040/Y-enDQvx_normal.jpg","False","","False","964","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","507","Apr 13, 2011 5:17:54 PM","250","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/281729447/1393268051","False","en","70062","False","False","False","21","False","-1"
"Oct 26, 2018 7:15:57 AM","1055780063612940288","@EyanEledumare Lmaaoooooooo 😂 😂 😂.","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055775375731630080","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","ht","Eyan Eledumare","EyanEledumare","920871303783043072","0","14","","","","","","","","","-1","116445836","Yẹmí","AjalaYemi","Nigeria","Stealth of leopard is not cowardice | İṣẹ́ ré ọmọ Aláṣejẹ, òwò ré ọmọ Aláshelà | #Programming #Photography #Physics #Culture #Coaching #Music #News #Literature","","","","","","https://t.co/UbKxAsewKp","http://www.ajalayemi.wordpress.com","ajalayemi.wordpress.com","0","23","False","http://pbs.twimg.com/profile_images/1055118570705825792/uApibAwD_normal.jpg","https://pbs.twimg.com/profile_images/1055118570705825792/uApibAwD_normal.jpg","False","https://t.co/UbKxAsewKp","False","5860","352726","3E4415","1B95E0","99CC33","000000","True","False","False","4412","Feb 22, 2010 8:39:41 AM","8184","-1","http://abs.twimg.com/images/themes/theme5/bg.gif","https://abs.twimg.com/images/themes/theme5/bg.gif","https://pbs.twimg.com/profile_banners/116445836/1493846121","True","en","164992","True","False","False","70","False","-1"
"Oct 26, 2018 9:08:11 AM","1055808307821268992","@EyanEledumare Or if them go turn the offer down to work under the guy","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","False","1055795516133568512","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","Eyan Eledumare","EyanEledumare","920871303783043072","0","14","","","","","","","","","-1","451225414","KOGBEREGBE","proactivflexman","Abuja","GOD FIRST!!!.....CHELSEA FC","","","","","","https://t.co/jgA3nfpEsv","http://www.atinuke.org","atinuke.org","0","23","False","http://pbs.twimg.com/profile_images/912078867816488960/BfjU7IIc_normal.jpg","https://pbs.twimg.com/profile_images/912078867816488960/BfjU7IIc_normal.jpg","False","https://t.co/jgA3nfpEsv","False","586","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","899","Dec 31, 2011 12:39:13 AM","2412","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/451225414/1441706348","False","en","27212","False","False","False","14","False","-1"
"Oct 26, 2018 2:22:32 PM","1055887419831173120","Confirmed! He is a white guy. Cesar Sayoc\n\nHe had a truck with ""CNN sucks"" stickers on it and another one showing h… https://t.co/OhwfBDWW8A","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","True","1055859608684806144","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","","","","","","https://t.co/OhwfBDWW8A","https://twitter.com/i/web/status/1055887419831173120","twitter.com/i/web/status/1…","117","140","","","","-1","920871303783043072","Eyan Eledumare","EyanEledumare","5556 234 NW 2220.234.2","•CEO & Head Janitor\n•Aboki descendant\n•Annoying But Loveable Bastard\n•The Rose That Grew Out of Concrete\n• Random Thoughts Generator. RTG™","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","https://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","False","","False","77","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","134","Oct 19, 2017 12:36:42 AM","156","-1","","","https://pbs.twimg.com/profile_banners/920871303783043072/1508389319","False","en","7029","False","False","False","0","False","-1"
"Oct 26, 2018 3:09:42 PM","1055899288860049409","Shout-out to @AjalaYemi \n\nPros: User of big words\n\nCons: Took Amala photo post 2 okele. Sacrilegious stuff. \n\nTweet quality: 👊🏿👊🏿👊🏿👊🏿","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055899285211017217","920871303783043072","False","False","1","EyanEledumare","","","","","","","","","","","1","False","en","Yẹmí","AjalaYemi","116445836","13","23","","","","","","","","","-1","920871303783043072","Eyan Eledumare","EyanEledumare","5556 234 NW 2220.234.2","•CEO & Head Janitor\n•Aboki descendant\n•Annoying But Loveable Bastard\n•The Rose That Grew Out of Concrete\n• Random Thoughts Generator. RTG™","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","https://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","False","","False","77","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","134","Oct 19, 2017 12:36:42 AM","156","-1","","","https://pbs.twimg.com/profile_banners/920871303783043072/1508389319","False","en","7029","False","False","False","0","False","-1"
"Oct 26, 2018 3:09:43 PM","1055899292123172865","Shout-out to @Debo_sky \n\nPros: Stubborn bastard. \n\nCons: My neck hurts talking to him in person. He is THAT tall. \n\nTweet qualify: 👊🏿👊🏿👊🏿👊🏿","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055899288860049409","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","Debosky","Debo_sky","1007439949","13","22","","","","","","","","","-1","920871303783043072","Eyan Eledumare","EyanEledumare","5556 234 NW 2220.234.2","•CEO & Head Janitor\n•Aboki descendant\n•Annoying But Loveable Bastard\n•The Rose That Grew Out of Concrete\n• Random Thoughts Generator. RTG™","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","https://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","False","","False","77","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","134","Oct 19, 2017 12:36:42 AM","156","-1","","","https://pbs.twimg.com/profile_banners/920871303783043072/1508389319","False","en","7029","False","False","False","0","False","-1"
"Oct 26, 2018 3:09:44 PM","1055899295390547968","Shout-out to @KhanYeNoni \n\nPros: lives in Peckham\n\nCons: Looks like Cashino NDT.  A 4th tier rapper. \n\nTweet quality: Zero","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055899292123172865","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","ㅤ","KhanYeNoni","221673861","13","24","","","","","","","","","-1","920871303783043072","Eyan Eledumare","EyanEledumare","5556 234 NW 2220.234.2","•CEO & Head Janitor\n•Aboki descendant\n•Annoying But Loveable Bastard\n•The Rose That Grew Out of Concrete\n• Random Thoughts Generator. RTG™","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","https://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","False","","False","77","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","134","Oct 19, 2017 12:36:42 AM","156","-1","","","https://pbs.twimg.com/profile_banners/920871303783043072/1508389319","False","en","7029","False","False","False","0","False","-1"
"Oct 26, 2018 3:09:45 PM","1055899298695651328","Big up @Lemisegra \n\nPros: His head is ""shinnier"" than mine. \n\nCons:  He's too perfect. Still trying to find his fla… https://t.co/vVTI9xSr8y","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","True","1055899295390547968","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","'Mide","Lemisegra","25892805","7","17","https://t.co/vVTI9xSr8y","https://twitter.com/i/web/status/1055899298695651328","twitter.com/i/web/status/1…","117","140","","","","-1","920871303783043072","Eyan Eledumare","EyanEledumare","5556 234 NW 2220.234.2","•CEO & Head Janitor\n•Aboki descendant\n•Annoying But Loveable Bastard\n•The Rose That Grew Out of Concrete\n• Random Thoughts Generator. RTG™","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","https://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","False","","False","77","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","134","Oct 19, 2017 12:36:42 AM","156","-1","","","https://pbs.twimg.com/profile_banners/920871303783043072/1508389319","False","en","7029","False","False","False","0","False","-1"
"Oct 26, 2018 3:09:45 PM","1055899301979844609","Shout out to @proactivflexman \n\nPros: The original local champion. Don't underrate this guy. He gets more butt than… https://t.co/g8EQI50Gkm","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","True","1055899298695651328","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","KOGBEREGBE","proactivflexman","451225414","13","29","https://t.co/g8EQI50Gkm","https://twitter.com/i/web/status/1055899301979844609","twitter.com/i/web/status/1…","117","140","","","","-1","920871303783043072","Eyan Eledumare","EyanEledumare","5556 234 NW 2220.234.2","•CEO & Head Janitor\n•Aboki descendant\n•Annoying But Loveable Bastard\n•The Rose That Grew Out of Concrete\n• Random Thoughts Generator. RTG™","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","https://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","False","","False","77","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","134","Oct 19, 2017 12:36:42 AM","156","-1","","","https://pbs.twimg.com/profile_banners/920871303783043072/1508389319","False","en","7029","False","False","False","0","False","-1"
"Oct 26, 2018 3:09:46 PM","1055899305087827968","Big up @riwasaku \n\nThe richest aboki I know. \n\nPros: Excellent cattle farmer helping to further the generalisation… https://t.co/zxXoyyG2aC","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","True","1055899301979844609","920871303783043072","False","False","0","EyanEledumare","","","","","","","","","","","0","False","en","Aeon Flaming","riwasaku","620918842","7","16","https://t.co/zxXoyyG2aC","https://twitter.com/i/web/status/1055899305087827968","twitter.com/i/web/status/1…","116","139","","","","-1","920871303783043072","Eyan Eledumare","EyanEledumare","5556 234 NW 2220.234.2","•CEO & Head Janitor\n•Aboki descendant\n•Annoying But Loveable Bastard\n•The Rose That Grew Out of Concrete\n• Random Thoughts Generator. RTG™","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","https://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","False","","False","77","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","134","Oct 19, 2017 12:36:42 AM","156","-1","","","https://pbs.twimg.com/profile_banners/920871303783043072/1508389319","False","en","7029","False","False","False","0","False","-1"
