"createdAt","id","text","displayTextRangeStart","displayTextRangeEnd","source","isTruncated","inReplyToStatusId","inReplyToUserId","isFavorited","isRetweeted","favoriteCount","inReplyToScreenName","place__name","place__countryCode","place__id","place__country","place__placeType","place__url","place__fullName","place__boundingBoxType","place__boundingBoxCoordinates__latitude","place__boundingBoxCoordinates__longitude","retweetCount","isPossiblySensitive","lang","userMentionEntities__name","userMentionEntities__screenName","userMentionEntities__id","userMentionEntities__start","userMentionEntities__end","urlEntities__url","urlEntities__expandedURL","urlEntities__displayURL","urlEntities__start","urlEntities__end","hashtagEntities__text","hashtagEntities__start","hashtagEntities__end","mediaEntities__id","mediaEntities__url","mediaEntities__mediaURL","mediaEntities__mediaURLHttps","mediaEntities__expandedURL","mediaEntities__displayURL","mediaEntities__sizes__|","mediaEntities__sizes__|__width","mediaEntities__sizes__|__height","mediaEntities__sizes__|__resize","mediaEntities__type","mediaEntities__videoAspectRatioWidth","mediaEntities__videoAspectRatioHeight","mediaEntities__videoDurationMillis","mediaEntities__videoVariants__bitrate","mediaEntities__videoVariants__contentType","mediaEntities__videoVariants__url","mediaEntities__start","mediaEntities__end","currentUserRetweetId","user__id","user__name","user__screenName","user__location","user__description","user__descriptionURLEntities__url","user__descriptionURLEntities__expandedURL","user__descriptionURLEntities__displayURL","user__descriptionURLEntities__start","user__descriptionURLEntities__end","user__urlEntity__url","user__urlEntity__expandedURL","user__urlEntity__displayURL","user__urlEntity__start","user__urlEntity__end","user__isContributorsEnabled","user__profileImageUrl","user__profileImageUrlHttps","user__isDefaultProfileImage","user__url","user__isProtected","user__followersCount","user__profileBackgroundColor","user__profileTextColor","user__profileLinkColor","user__profileSidebarFillColor","user__profileSidebarBorderColor","user__profileUseBackgroundImage","user__isDefaultProfile","user__showAllInlineMedia","user__friendsCount","user__createdAt","user__favouritesCount","user__utcOffset","user__profileBackgroundImageUrl","user__profileBackgroundImageUrlHttps","user__profileBannerImageUrl","user__profileBackgroundTiled","user__lang","user__statusesCount","user__isGeoEnabled","user__isVerified","user__translator","user__listedCount","user__isFollowRequestSent","quotedStatusId"
"Oct 26, 2018 7:15:36 PM","1055961170803220480","CNN digs up footage of mail bomb suspect at Trump rally in 2017 https://t.co/acyX0TMpgw","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/acyX0TMpgw","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017","thehill.com/homenews/media…","64","87","","","","","","","","","","","","","","","","","","","","","","","-1","502974485","Lydia🧜‍♀️🌊","EclecticLizzie","Arkansas ","I'm just a soul whose intentions are good. #Resist #FBR","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/950892561777901568/k4x-4nmX_normal.jpg","https://pbs.twimg.com/profile_images/950892561777901568/k4x-4nmX_normal.jpg","False","","False","11466","131516","333333","990094","EFEFEF","FFFFFF","True","False","False","10582","Feb 25, 2012 7:54:33 AM","69227","-1","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","https://pbs.twimg.com/profile_banners/502974485/1536509600","True","en","147330","False","False","False","63","False","-1"
"Oct 26, 2018 6:56:06 PM","1055956264130351104","Newly discovered footage shows Cesar Sayoc Jr., who allegedly mailed pipe bombs to CNN and top Democrats, attending… https://t.co/rZ6wSGVeKt","-1","-1","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/rZ6wSGVeKt","https://twitter.com/i/web/status/1055956264130351104","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","4634538081","Bacon'z Bitz","BaconzBitz1","Pennsylvania, USA","Web Page https://t.co/OnE4Yi7EpR Like on Facebook https://t.co/LaAGveAaYm   Add on Google Plus https://t.co/8WmHTY1fxL\nDonate https://t.co/FomLvU9cMZ","https://t.co/OnE4Yi7EpR","http://www.baconzbitz.net/","baconzbitz.net","9","32","https://t.co/OnE4Yipfhp","http://www.baconzbitz.net/","baconzbitz.net","0","23","False","http://pbs.twimg.com/profile_images/681532512066093056/evN8zxb__normal.jpg","https://pbs.twimg.com/profile_images/681532512066093056/evN8zxb__normal.jpg","False","https://t.co/OnE4Yipfhp","False","196","89C9FA","000000","9266CC","000000","000000","True","False","False","760","Dec 28, 2015 12:46:21 PM","0","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/4634538081/1451325430","False","en","50614","False","False","False","18","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/LaAGveAaYm","http://facebook.com/BaconsBitsOU812","facebook.com/BaconsBitsOU812","50","73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/8WmHTY1fxL","https://plus.google.com/u/0/115517059478743490635","plus.google.com/u/0/1155170594…","95","118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/FomLvU9cMZ","http://www.baconzbitz.net/index.php/donation","baconzbitz.net/index.php/dona…","126","149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 6:53:37 PM","1055955636138045440","CNN digs up footage of mail bomb suspect at Trump rally in 2017 | TheHill - The Hill https://t.co/NuMPlXKjVB via @GoogleNews","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","-1","-1","False","False","1","","","","","","","","","","","","0","True","en","Google News","googlenews","33584794","113","124","https://t.co/NuMPlXKjVB","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017","thehill.com/homenews/media…","85","108","","","","","","","","","","","","","","","","","","","","","","","-1","244190490","Chris","chriswhiz4u","Great state of California","Resisting the current facist US regime ✊👊 ✌","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1035943263394394112/Aj3oDQ_J_normal.jpg","https://pbs.twimg.com/profile_images/1035943263394394112/Aj3oDQ_J_normal.jpg","False","","False","4329","022330","333333","0084B4","C0DFEC","A8C7F7","True","False","False","4912","Jan 28, 2011 1:52:07 PM","50800","-1","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","https://pbs.twimg.com/profile_banners/244190490/1539541034","False","en","49527","True","False","False","75","False","-1"
"Oct 26, 2018 6:48:56 PM","1055954461074644992","Video shows pipe bomb suspect waving anti-CNN sign at Trump rally https://t.co/RZN9OzcluS","-1","-1","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/RZN9OzcluS","http://hill.cm/2zJwxJw","hill.cm/2zJwxJw","66","89","","","","","","","","","","","","","","","","","","","","","","","-1","1599701442","Phyllis Stein","PhyllisKStein","Saint Louis, Missouri","Research Associate Professor of Medicine, HRV Expert/Consulting, Somatic Experiencing Practitioner, Lover of life and humor.  Messenger of love.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/378800000148992961/5816bd2a89597ede102d4d7fbe3925b6_normal.jpeg","https://pbs.twimg.com/profile_images/378800000148992961/5816bd2a89597ede102d4d7fbe3925b6_normal.jpeg","False","","False","50","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","46","Jul 16, 2013 9:46:12 PM","174","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","31969","False","False","False","3","False","-1"
"Oct 26, 2018 6:45:21 PM","1055953556593954818","CNN digs up footage of mail bomb suspect at Trump rally in 2017 https://t.co/gRCMCo0qTa","-1","-1","<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/gRCMCo0qTa","http://dld.bz/hdr4X","dld.bz/hdr4X","64","87","","","","","","","","","","","","","","","","","","","","","","","-1","21351506","EagleStar.NET","EagleStarNET","The Great Wide Open","Available properties and buyers, for real estate with opportunities to buy, to sell, to trade, to enjoy.  We make it known.","","","","","","http://t.co/fYS9l77sdY","http://www.eaglestar.net","eaglestar.net","0","22","False","http://pbs.twimg.com/profile_images/1281792618/es_logo_metallic_gold_2_normal.jpg","https://pbs.twimg.com/profile_images/1281792618/es_logo_metallic_gold_2_normal.jpg","False","http://t.co/fYS9l77sdY","False","114775","1C1C1C","220869","283CED","B0C2D9","04094F","True","False","False","10153","Feb 19, 2009 6:19:04 PM","99","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/21351506/1400212457","False","en","835887","False","False","False","507","False","-1"
"Oct 26, 2018 6:24:35 PM","1055948332953206786","Video shows pipe bomb suspect waving anti-CNN sign at Trump rally https://t.co/SGTqEmOkEo","-1","-1","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/SGTqEmOkEo","http://hill.cm/2zJwxJw","hill.cm/2zJwxJw","66","89","","","","","","","","","","","","","","","","","","","","","","","-1","2400406939","Major GloriaADowney","majorgadowney","Felton, CA","Filmmaker. Warrior. Visionary.","","","","","","https://t.co/lWDu4PI1OF","http://thegloriousg.com","thegloriousg.com","0","23","False","http://pbs.twimg.com/profile_images/736256954268454912/GQWQLj1k_normal.jpg","https://pbs.twimg.com/profile_images/736256954268454912/GQWQLj1k_normal.jpg","False","https://t.co/lWDu4PI1OF","False","129","000000","000000","981CEB","000000","000000","False","False","False","182","Mar 20, 2014 4:18:50 PM","684","-1","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","https://pbs.twimg.com/profile_banners/2400406939/1499215434","False","en","2556","False","False","False","3","False","-1"
"Oct 26, 2018 6:09:53 PM","1055944631962152960","I think it may be the same sign that’s taped up in van. https://t.co/JO20xjJYxO","-1","-1","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/JO20xjJYxO","http://hill.cm/2zJwxJw","hill.cm/2zJwxJw","56","79","","","","","","","","","","","","","","","","","","","","","","","-1","60846970","Lavay Smith","LavaySmith","San Francisco","","","","","","","http://t.co/8Y2UmVpywS","http://lavaysmith.com","lavaysmith.com","0","22","False","http://pbs.twimg.com/profile_images/1878783487/n639398199_1159027_7092_normal.jpg","https://pbs.twimg.com/profile_images/1878783487/n639398199_1159027_7092_normal.jpg","False","http://t.co/8Y2UmVpywS","False","275","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","23","Jul 28, 2009 4:04:58 AM","0","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","11672","False","False","False","17","False","-1"
"Oct 26, 2018 5:59:40 PM","1055942061608914944","CNN digs up footage of mail bomb suspect Cesar Sayoc #MAGABomber at Trump rally in 2017 https://t.co/xamTW7SWLu","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","True","en","","","","","","https://t.co/xamTW7SWLu","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017","thehill.com/homenews/media…","88","111","MAGABomber","53","64","","","","","","","","","","","","","","","","","","","","-1","18780679","Edgars Freibergs","Nightshade_Nine","Indianapolis, IN","Anthropologist, Pagan Witch., Opinionated Independent, Latvian-American Naturist","","","","","","http://t.co/I0p2M1QlHT","http://shadesofmidnights.tumblr.com/","shadesofmidnights.tumblr.com","0","22","False","http://pbs.twimg.com/profile_images/1031739962192842752/w-HESO2Y_normal.jpg","https://pbs.twimg.com/profile_images/1031739962192842752/w-HESO2Y_normal.jpg","False","http://t.co/I0p2M1QlHT","False","266","000000","000000","981CEB","000000","000000","False","False","False","540","Jan 8, 2009 4:42:01 PM","1357","-1","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","https://pbs.twimg.com/profile_banners/18780679/1539308627","False","en","7947","False","False","False","25","False","-1"
"Oct 26, 2018 5:57:01 PM","1055941394618032129","CNN digs up footage of mail bomb suspect at Trump rally in 2017 https://t.co/GfxSJCjxoR via @TheHill #news https://t.co/nwHx46Ty44","-1","-1","<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","False","-1","-1","False","False","1","","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","92","100","https://t.co/GfxSJCjxoR","http://twib.in/l/kg4aqM8dB6eL","twib.in/l/kg4aqM8dB6eL","64","87","news","101","106","1055941392403480577","https://t.co/nwHx46Ty44","http://pbs.twimg.com/media/Dqd1Gg3XQAEbfH8.jpg","https://pbs.twimg.com/media/Dqd1Gg3XQAEbfH8.jpg","https://twitter.com/The_News_DIVA/status/1055941394618032129/photo/1","pic.twitter.com/nwHx46Ty44","0","150","150","101","photo","0","0","0","","","","107","130","-1","15501305","The_News_DIVA🎀","The_News_DIVA","Croton-on-Hudson, NY","#NYC 🗽 24 hr. #News 📰. Followed by @BarackObama, @BritneySpears, @OctaviaSpencer, @MorgFair, @Barbi_Twins, @DEADLINE #MAJIX  \n🇺🇸  🇫🇷 Member of #TheResistance 🌊","","","","","","https://t.co/GGw0oCYLK3","http://paper.li/The_News_DIVA/1333163729#/","paper.li/The_News_DIVA/…","0","23","False","http://pbs.twimg.com/profile_images/2339424243/yi6x1e8o318u40z0gp3w_normal.png","https://pbs.twimg.com/profile_images/2339424243/yi6x1e8o318u40z0gp3w_normal.png","False","https://t.co/GGw0oCYLK3","False","93521","0A32AB","000000","0E0BBD","102E87","000000","True","False","False","110362","Jul 20, 2008 9:30:12 AM","358325","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/15501305/1401597465","True","en","1640324","False","False","False","1928","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","382","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","980","551","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","980","551","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 5:53:43 PM","1055940565513261057","Can’t really see why CNN dug this up. Who cares if he was at a Trump Rally.\n\nhttps://t.co/P65Wl0DH00","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/P65Wl0DH00","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017","thehill.com/homenews/media…","77","100","","","","","","","","","","","","","","","","","","","","","","","-1","726619670","Ritz","bennymutt2","","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/887099746481049600/FBT_4Ew-_normal.jpg","https://pbs.twimg.com/profile_images/887099746481049600/FBT_4Ew-_normal.jpg","False","","False","274","000000","000000","1B95E0","000000","000000","False","False","False","449","Jul 30, 2012 2:45:38 PM","1099","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","13396","False","False","False","3","False","-1"
"Oct 26, 2018 5:53:22 PM","1055940476086480897","CNN digs up footage of mail bomb suspect at Trump rally in 2017 https://t.co/u7meeJXPQT","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/u7meeJXPQT","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017","thehill.com/homenews/media…","64","87","","","","","","","","","","","","","","","","","","","","","","","-1","1023261496321748992","Chchboki","chchboki","","","","","","","","","","","","","False","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","True","","False","0","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","0","Jul 28, 2018 1:38:46 PM","1","-1","","","","False","en","1","False","False","False","0","False","-1"
"Oct 26, 2018 5:52:59 PM","1055940380032675841","CNN digs up footage of mail bomb suspect at Trump rally in 2017 https://t.co/N6Ox26UVSr","-1","-1","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/N6Ox26UVSr","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017","thehill.com/homenews/media…","64","87","","","","","","","","","","","","","","","","","","","","","","","-1","316527293","MARK25624","mark2555","cleveland, ohio","Loves! Classic arts showcase, music, ebooks, newspapers from around the world, chatting online, twitter,fb.","","","","","","https://t.co/CkcWmrChpU","http://about.me/mark.pichler","about.me/mark.pichler","0","23","False","http://pbs.twimg.com/profile_images/1399661445/007_normal.JPG","https://pbs.twimg.com/profile_images/1399661445/007_normal.JPG","False","https://t.co/CkcWmrChpU","False","1084","9266CC","000000","9266CC","000000","000000","False","False","False","3736","Jun 13, 2011 11:49:24 AM","3992","-1","http://abs.twimg.com/images/themes/theme10/bg.gif","https://abs.twimg.com/images/themes/theme10/bg.gif","","True","en","54607","True","False","False","77","False","-1"
"Oct 26, 2018 5:46:03 PM","1055938634610696192","CNN digs up footage of mail bomb suspect at Trump rally in 2017 https://t.co/ff5SaOj6eE","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/ff5SaOj6eE","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017","thehill.com/homenews/media…","64","87","","","","","","","","","","","","","","","","","","","","","","","-1","805089864","Tom","azcourier","Arizona","Blue man in a red state, believe in the magic of rock n roll #ActOnClimate #GetMoneyOut #GunSense #PeopleOverPolitics #UniteBlue Vote D!","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/659362104583983104/r3RxaUDf_normal.jpg","https://pbs.twimg.com/profile_images/659362104583983104/r3RxaUDf_normal.jpg","False","","False","886","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","1983","Sep 5, 2012 2:05:27 PM","11673","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/805089864/1524661845","False","en","62636","True","False","False","68","False","-1"
"Oct 26, 2018 5:39:48 PM","1055937061578956801","CNN digs up footage of mail bomb suspect at Trump rally in 2017 https://t.co/VdiitlzVKA","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/VdiitlzVKA","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017#.W9OJod8F6-Q.twitter","thehill.com/homenews/media…","64","87","","","","","","","","","","","","","","","","","","","","","","","-1","24980819","Nancy L Howard","Nlbhvstrump","Denver, CO","#Theresistance Reader at large.  Love anything Stephen King. Oppose anything Donald Trump. Is there much else we should be thinking about these days? #Resist","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/941195783709147137/kNem5Q_k_normal.jpg","https://pbs.twimg.com/profile_images/941195783709147137/kNem5Q_k_normal.jpg","False","","False","228","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","246","Mar 17, 2009 7:32:07 PM","9193","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/24980819/1513233690","False","en","8180","False","False","False","0","False","-1"
"Oct 26, 2018 5:38:00 PM","1055936607788904450","CNN finds footage of mail bomb suspect at @realdonaldTrump rally in 2017 https://t.co/segRlZeByF","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","2","","","","","","","","","","","","3","False","en","Donald J. Trump","realDonaldTrump","25073877","42","58","https://t.co/segRlZeByF","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017#.W9OJJxvBKhs.twitter","thehill.com/homenews/media…","73","96","","","","","","","","","","","","","","","","","","","","","","","-1","183876837","(((TheRReport)))","TheRReport","New York, New York","Unapologetic progressive. Global warming. Water. Income inequality. Human rights.  #Resistance","","","","","","http://t.co/MwQDiunPEx","http://TheRittenbergReport.blogspot.com","TheRittenbergReport.blogspot.com","0","22","False","http://pbs.twimg.com/profile_images/1395131930/Blue_R_normal.jpg","https://pbs.twimg.com/profile_images/1395131930/Blue_R_normal.jpg","False","http://t.co/MwQDiunPEx","False","12919","080880","050505","091994","DFDCF5","FFFFFF","True","False","False","6845","Aug 27, 2010 11:09:16 PM","181","-1","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","https://pbs.twimg.com/profile_banners/183876837/1350252128","False","en","136818","True","False","False","463","False","-1"
"Oct 26, 2018 5:36:49 PM","1055936310681038848","CNN digs up footage of mail bomb suspect at Trump rally in 2017 https://t.co/RrNoYH51FP","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/RrNoYH51FP","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017#.W9OI6FPCyaU.twitter","thehill.com/homenews/media…","64","87","","","","","","","","","","","","","","","","","","","","","","","-1","16690827","Bklyn Girl","LebellNY","Where the sun shines","If I didn't call for you don't come for me, I will NO LONGER BE NICE!  Sit your entire behind down. 🤨","","","","","","https://t.co/JEWML2YvhT","https://www.theatlantic.com/magazine/archive/2017/10/the-first-white-president-ta-nehisi-coates/5379","theatlantic.com/magazine/archi…","0","23","False","http://pbs.twimg.com/profile_images/837041247067893761/kq8bw6TO_normal.jpg","https://pbs.twimg.com/profile_images/837041247067893761/kq8bw6TO_normal.jpg","False","https://t.co/JEWML2YvhT","False","642","02BADF","25D6EE","FC6E09","FBCA0C","FFFFFF","True","False","False","1147","Oct 10, 2008 7:54:36 PM","16558","-1","http://abs.twimg.com/images/themes/theme10/bg.gif","https://abs.twimg.com/images/themes/theme10/bg.gif","https://pbs.twimg.com/profile_banners/16690827/1493858795","True","en","22961","False","False","False","22","False","-1"
"Oct 26, 2018 5:35:35 PM","1055936002123022338","CNN digs up footage of mail bomb suspect at Trump rally in 2017 https://t.co/hzEfLKeL4P","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/hzEfLKeL4P","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017","thehill.com/homenews/media…","64","87","","","","","","","","","","","","","","","","","","","","","","","-1","792786013","Sweetpea","Sweetpea593","","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/810190478167703553/6tiyqFUh_normal.jpg","https://pbs.twimg.com/profile_images/810190478167703553/6tiyqFUh_normal.jpg","False","","False","5080","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","5580","Aug 30, 2012 9:27:11 PM","114851","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/792786013/1481999547","False","en","126719","True","False","False","122","False","-1"
"Oct 26, 2018 5:35:02 PM","1055935862209339392","CNN digs up footage of mail bomb suspect at Trump rally in 2017 https://t.co/yRi4qhJujm","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/yRi4qhJujm","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017#.W9OIgxxGnU4.twitter","thehill.com/homenews/media…","64","87","","","","","","","","","","","","","","","","","","","","","","","-1","3109274342","Cora","22Coras","","""No one is you and that is your power."" #FireproofMueller #GOPTaxScam #BeKindToElephants #Resistance #BoycottNRA #StillWithHer","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/899733276872515585/zNTsBvmK_normal.jpg","https://pbs.twimg.com/profile_images/899733276872515585/zNTsBvmK_normal.jpg","False","","False","733","000000","000000","7FDBB6","000000","000000","False","False","False","1585","Mar 27, 2015 1:20:42 AM","30849","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","32038","False","False","False","3","False","-1"
"Oct 26, 2018 5:34:41 PM","1055935773260693504","Newly discovered footage shows terrorist Cesar Sayoc Jr., attending a Trump Klan rally last year holding up an anti… https://t.co/BQW4JhG9Ca","-1","-1","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/BQW4JhG9Ca","https://twitter.com/i/web/status/1055935773260693504","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","575579165","dbe","dblainela","Hollywoodland","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/2205577448/nWRSlhPn_normal","https://pbs.twimg.com/profile_images/2205577448/nWRSlhPn_normal","False","","False","66","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","764","May 9, 2012 2:36:48 PM","6122","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","17516","True","False","False","5","False","-1"
