createdAt,id,text,Output,displayTextRangeStart,displayTextRangeEnd,source,isTruncated,inReplyToStatusId,inReplyToUserId,isFavorited,isRetweeted,favoriteCount,inReplyToScreenName,place__name,place__countryCode,place__id,place__country,place__placeType,place__url,place__fullName,place__boundingBoxType,place__boundingBoxCoordinates__latitude,place__boundingBoxCoordinates__longitude,retweetCount,isPossiblySensitive,lang,userMentionEntities__name,userMentionEntities__screenName,userMentionEntities__id,userMentionEntities__start,userMentionEntities__end,urlEntities__url,urlEntities__expandedURL,urlEntities__displayURL,urlEntities__start,urlEntities__end,hashtagEntities__text,hashtagEntities__start,hashtagEntities__end,mediaEntities__id,mediaEntities__url,mediaEntities__mediaURL,mediaEntities__mediaURLHttps,mediaEntities__expandedURL,mediaEntities__displayURL,mediaEntities__sizes__|,mediaEntities__sizes__|__width,mediaEntities__sizes__|__height,mediaEntities__sizes__|__resize,mediaEntities__type,mediaEntities__videoAspectRatioWidth,mediaEntities__videoAspectRatioHeight,mediaEntities__videoDurationMillis,mediaEntities__videoVariants__bitrate,mediaEntities__videoVariants__contentType,mediaEntities__videoVariants__url,mediaEntities__start,mediaEntities__end,currentUserRetweetId,user__id,user__name,user__screenName,user__location,user__description,user__descriptionURLEntities__url,user__descriptionURLEntities__expandedURL,user__descriptionURLEntities__displayURL,user__descriptionURLEntities__start,user__descriptionURLEntities__end,user__urlEntity__url,user__urlEntity__expandedURL,user__urlEntity__displayURL,user__urlEntity__start,user__urlEntity__end,user__isContributorsEnabled,user__profileImageUrl,user__profileImageUrlHttps,user__isDefaultProfileImage,user__url,user__isProtected,user__followersCount,user__profileBackgroundColor,user__profileTextColor,user__profileLinkColor,user__profileSidebarFillColor,user__profileSidebarBorderColor,user__profileUseBackgroundImage,user__isDefaultProfile,user__showAllInlineMedia,user__friendsCount,user__createdAt,user__favouritesCount,user__utcOffset,user__profileBackgroundImageUrl,user__profileBackgroundImageUrlHttps,user__profileBannerImageUrl,user__profileBackgroundTiled,user__lang,user__statusesCount,user__isGeoEnabled,user__isVerified,user__translator,user__listedCount,user__isFollowRequestSent,quotedStatusId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 24, 2018 9:50:17 PM",1.05527532177423E+018,Megyn Kelly's NBC 'Today' Morning Show Expected to End After This Season: Reports https://t.co/gInvlS95Pd #music #entertainment #buzz,Kelly 's NBC,-1,-1,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",False,-1,-1,False,False,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/gInvlS95Pd,http://www.etonline.com/megyn-kellys-nbc-today-morning-show-expected-to-end-after-this-season-reports-112264,etonline.com/megyn-kellys-n…,82,105,music,106,112,-1,3240372202,ICON Voice,ICONvoice,"Los Angeles, CA","We painted the sky and it became the rainbow! Our fave icons, fashion, music, lifestyle, travel, luxury, health, entertainment and all things FABULOUS hunny!",nan,nan,nan,nan,nan,https://t.co/yp1U9q5hrf,https://about.me/iconvoice,about.me/iconvoice,0,23,False,http://pbs.twimg.com/profile_images/596518473527758848/BMF38LGE_normal.jpg,https://pbs.twimg.com/profile_images/596518473527758848/BMF38LGE_normal.jpg,False,https://t.co/yp1U9q5hrf,False,42838,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,36100,"May 7, 2015 8:30:50 AM",174,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/3240372202/1431057652,False,en,36148,False,False,False,286,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 24, 2018 9:28:20 PM",1.05526979947377E+018,Megyn Kelly Today might be coming to a close. \nhttps://t.co/MKqwdZpeZF,Kelly,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/MKqwdZpeZF,https://www.etonline.com/megyn-kellys-nbc-today-morning-show-expected-to-end-after-this-season-reports-112264,etonline.com/megyn-kellys-n…,47,70,nan,nan,nan,-1,23603092,Entertainment Tonight,etnow,"Hollywood, CA",Entertainment begins and ends with ET.,nan,nan,nan,nan,nan,https://t.co/RLvd9MGjGg,https://www.etonline.com,etonline.com,0,23,False,http://pbs.twimg.com/profile_images/1021420922052534273/hYs1bnWJ_normal.jpg,https://pbs.twimg.com/profile_images/1021420922052534273/hYs1bnWJ_normal.jpg,False,https://t.co/RLvd9MGjGg,False,1457604,222222,50505,3DAEEB,EBE9E0,FFFFFF,False,False,False,338410,"Mar 10, 2009 11:12:30 AM",10438,-1,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,https://pbs.twimg.com/profile_banners/23603092/1537374357,False,en,104424,True,True,False,6377,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 25, 2018 12:33:56 PM",1.05549770076506E+018,If Trump is looking for a way to divert the media's attention from reporting on the 'suspicious (pipe bomb) package… https://t.co/vusaFbyBw0,Trump,-1,-1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,-1,-1,False,False,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/vusaFbyBw0,https://twitter.com/i/web/status/1055497700765061120,twitter.com/i/web/status/1…,117,140,nan,nan,nan,-1,140283277,Jerry Rosen,Shortrosen,nan,"You'll see that I'm very opinionated but sometimes, yes sometimes, my personal views are insightful w/a touch of humor...but of course, that's just my opinion!!",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/519950425353490433/bIIsLnA9_normal.jpeg,https://pbs.twimg.com/profile_images/519950425353490433/bIIsLnA9_normal.jpeg,False,nan,False,1790,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,3483,"May 4, 2010 11:10:18 PM",5384,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/140283277/1492310885,False,en,31574,True,False,False,23,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 25, 2018 8:29:04 AM",1.05543607590733E+018,Girl bye! https://t.co/EBmRDvqlMR,,-1,-1,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/EBmRDvqlMR,https://www.etonline.com/megyn-kellys-nbc-today-morning-show-expected-to-end-after-this-season-reports-112264,etonline.com/megyn-kellys-n…,10,33,nan,nan,nan,-1,258847089,Don Dearborn,ddearborn1,houston texas,"news LOVER, #hair colorist,#MUSIC showtunes #RUNNER\n #documentary,s and open to all,,, indiemovies, don dearborn facebook. colours by dearborn at facebook",nan,nan,nan,nan,nan,https://t.co/dBHlIByQyW,http://facebook.com,facebook.com,0,23,False,http://pbs.twimg.com/profile_images/584128555610611712/VtYfPG5K_normal.jpg,https://pbs.twimg.com/profile_images/584128555610611712/VtYfPG5K_normal.jpg,False,https://t.co/dBHlIByQyW,False,253,C0DEED,333333,0084B4,DDEEF6,C0DEED,True,False,False,1033,"Feb 28, 2011 11:44:34 AM",477,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/258847089/1413449727,True,en,6699,True,False,False,5,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 25, 2018 8:21:09 AM",1.05543408521519E+018,I’m not fan of Kelly’s except that she’s too independent for propaganda @nbc\n\nPeople SHOULD be free to have their O… https://t.co/BmjAsz2OUs,independent,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,False,en,NBC Entertainment,nbc,26585095,72,76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/BmjAsz2OUs,https://twitter.com/i/web/status/1055434085215191040,twitter.com/i/web/status/1…,117,140,nan,nan,nan,-1,3961773437,M R DUNN,SoonerDunn,United States,My dad my hero. He flew 66 missions over Europe. He fought for freedom. My honor to do same. Trump is my President #MAGA ❤️#WWG1WGA,nan,nan,nan,nan,nan,https://t.co/4lZDYaMbC2,https://qanon.pub,qanon.pub,0,23,False,http://pbs.twimg.com/profile_images/1002560103801909248/EJkAG1jN_normal.jpg,https://pbs.twimg.com/profile_images/1002560103801909248/EJkAG1jN_normal.jpg,False,https://t.co/4lZDYaMbC2,False,11267,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,11050,"Oct 14, 2015 11:49:54 PM",35225,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/3961773437/1527863825,False,en,22644,True,False,False,6,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 25, 2018 3:00:49 AM",1.05535347221484E+018,Megyn Kelly's NBC 'Today' Morning Show Expected to End After This Season: Reports The show's conclusion has been a… https://t.co/g2q7TFN3wl,Kelly 's NBC,-1,-1,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/g2q7TFN3wl,https://twitter.com/i/web/status/1055353472214843393,twitter.com/i/web/status/1…,116,139,nan,nan,nan,-1,189575751,kristoferkawas,kristoferkawas,"Washington, DC","I tweet about the IT world's most interesting products Iphone,Samsung,Microsoft,Cisco I tweet also about what is happening in the USA Europe and M East.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/662564447542636544/LvMoxlK3_normal.jpg,https://pbs.twimg.com/profile_images/662564447542636544/LvMoxlK3_normal.jpg,False,nan,False,2911,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,16,"Sep 11, 2010 12:58:35 PM",13,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/189575751/1357558344,False,en,191559,False,False,False,94,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 25, 2018 1:58:11 AM",1.05533770779731E+018,Megyn Kelly's NBC 'Today' Morning Show Expected to End After This Season: Reports | Entertainment Tonight https://t.co/qcOs5P8wdK,Kelly 's NBC,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/qcOs5P8wdK,https://shar.es/a1UkBT,shar.es/a1UkBT,106,129,nan,nan,nan,-1,290302773,Michelle Richardson,MRichWJLA,Most likely in the Newsroom ,Assignment Editor for @ABC7News/#GMW. News Junkie. Foodie. Bmore born & raised. Tweets are ME. Have a news tip or story? Email me: @MBRichardson@sbgtv.com 🌻💛,nan,nan,nan,nan,nan,https://t.co/xU3QGnoHI6,http://www.Afro.com,Afro.com,0,23,False,http://pbs.twimg.com/profile_images/972476478293184512/0Bi37a4b_normal.jpg,https://pbs.twimg.com/profile_images/972476478293184512/0Bi37a4b_normal.jpg,False,https://t.co/xU3QGnoHI6,False,1027,0,0,F58EA8,0,0,False,False,False,1749,"Apr 29, 2011 10:17:27 PM",2470,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/290302773/1504873059,False,en,112092,True,False,False,80,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 25, 2018 12:24:15 AM",1.05531407009681E+018,Megyn Kelly's NBC 'Today' Morning Show Expected to End After This Season: Reports | Entertainment Tonight https://t.co/57JM1evUJO,Kelly 's NBC,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/57JM1evUJO,https://shar.es/a1Uw6G,shar.es/a1Uw6G,106,129,nan,nan,nan,-1,2544914191,Gina Lawriw,GinaLawriw,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/476133212532387840/qzZ04Svd_normal.jpeg,https://pbs.twimg.com/profile_images/476133212532387840/qzZ04Svd_normal.jpeg,False,nan,False,10907,C0DEED,333333,1FD8F0,DDEEF6,C0DEED,True,False,False,8598,"Jun 3, 2014 9:26:59 PM",36434,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/2544914191/1410300360,False,en,745619,False,False,False,374,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 24, 2018 11:01:24 PM",1.05529321922591E+018,Megyn Kelly's NBC 'Today' Morning Show Expected to End After This Season: Reports | Entertainment Tonight https://t.co/OEY1GrzJtI,Kelly 's NBC,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,-1,-1,False,False,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/OEY1GrzJtI,https://www.etonline.com/megyn-kellys-nbc-today-morning-show-expected-to-end-after-this-season-reports-112264,etonline.com/megyn-kellys-n…,106,129,nan,nan,nan,-1,233141573,FLANJOHN,theflanjohn,nan,THE KING OF FLAN- http://t.co/9EklTBrD2o,http://t.co/9EklTBrD2o,http://www.FLANJOHN.COM,FLANJOHN.COM,18,40,http://t.co/eYzCRsnek3,http://www.flanjohn.com,flanjohn.com,0,22,False,http://pbs.twimg.com/profile_images/979676023619977216/8JO_ZBhv_normal.jpg,https://pbs.twimg.com/profile_images/979676023619977216/8JO_ZBhv_normal.jpg,False,http://t.co/eYzCRsnek3,False,7487,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,7136,"Jan 2, 2011 7:00:32 AM",3746,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/233141573/1532181262,False,en,11563,False,False,False,6,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 24, 2018 10:38:46 PM",1.05528752216569E+018,BYE BIGOT BARBIE! #JournoLife--> Megyn Kelly's NBC 'Today' Morning Show Expected to End After This Season: Reports… https://t.co/5HkG6TUBzC,Kelly 's NBC,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,-1,-1,False,False,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/5HkG6TUBzC,https://twitter.com/i/web/status/1055287522165694464,twitter.com/i/web/status/1…,116,139,JournoLife,18,29,-1,46970523,Nicki Mayo,nickimayonews,DC-Bmore and beyond,"#JournoLife. MMJ w/ @TVOneTV. ENFJ #PoynterNABJLeaders'17. PAST: @AP @PhillyTrib @CheverlySTEM, The List, WNAV, YNN, WJHL, BET, SNN6 & more. RTs🚫endorsements",nan,nan,nan,nan,nan,https://t.co/EyzBqsuqwb,http://www.nickimayonews.com/,nickimayonews.com,0,23,False,http://pbs.twimg.com/profile_images/1026954584613212161/Pwd_xk4v_normal.jpg,https://pbs.twimg.com/profile_images/1026954584613212161/Pwd_xk4v_normal.jpg,False,https://t.co/EyzBqsuqwb,False,5181,EBEBEB,333333,990000,F3F3F3,DFDFDF,True,False,False,5392,"Jun 13, 2009 5:47:36 PM",11331,-1,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,https://pbs.twimg.com/profile_banners/46970523/1404685195,False,en,33174,True,False,False,241,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 24, 2018 10:36:07 PM",1.05528685759921E+018,Megyn Kelly's NBC 'Today' Morning Show Expected to End After This Season: Reports | Entertainment Tonight… https://t.co/K6zAoxDa8y,Kelly 's NBC,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/K6zAoxDa8y,https://twitter.com/i/web/status/1055286857599205376,twitter.com/i/web/status/1…,107,130,nan,nan,nan,-1,545434480,👈aggressive SamCait shipper,SassyNonna,United States,✨ Be careful what you what you wish for💫🌟 #sorrynotsorry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1005461464730173440/sE1MDnMf_normal.jpg,https://pbs.twimg.com/profile_images/1005461464730173440/sE1MDnMf_normal.jpg,False,nan,False,317,709397,333333,FF3300,A0C5C7,86A4A6,True,False,False,453,"Apr 4, 2012 4:54:12 PM",9133,-1,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,https://pbs.twimg.com/profile_banners/545434480/1528555783,False,en,10282,True,False,False,13,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 24, 2018 10:35:23 PM",1.05528667276888E+018,Megyn Kelly's NBC 'Today' Morning Show Expected to End After This Season: Reports | Entertainment Tonight https://t.co/nq97VHZerC,Kelly 's NBC,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/nq97VHZerC,https://shar.es/a1Ud3d,shar.es/a1Ud3d,106,129,nan,nan,nan,-1,1651656655,Bienvenu Senga,BienvenuSenga27,"Sudbury, Ontario",Reporter-rédacteur @iciontario bienvenu.senga@radio-canada.ca           RT ≠ Appui,nan,nan,nan,nan,nan,https://t.co/ogu2d4O6RP,http://radio-canada.ca/nordontario,radio-canada.ca/nordontario,0,23,False,http://pbs.twimg.com/profile_images/981327973872644096/8TBE3QMt_normal.jpg,https://pbs.twimg.com/profile_images/981327973872644096/8TBE3QMt_normal.jpg,False,https://t.co/ogu2d4O6RP,False,373,0,0,E81C4F,0,0,False,False,False,2172,"Aug 6, 2013 8:44:22 PM",319,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/1651656655/1527643565,False,fr,2754,True,False,False,4,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 24, 2018 9:50:17 PM",1.05527532177423E+018,Megyn Kelly's NBC 'Today' Morning Show Expected to End After This Season: Reports https://t.co/gInvlS95Pd #music #entertainment #buzz,Kelly 's NBC,-1,-1,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",False,-1,-1,False,False,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,False,en,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/gInvlS95Pd,http://www.etonline.com/megyn-kellys-nbc-today-morning-show-expected-to-end-after-this-season-reports-112264,etonline.com/megyn-kellys-n…,82,105,music,106,112,-1,3240372202,ICON Voice,ICONvoice,"Los Angeles, CA","We painted the sky and it became the rainbow! Our fave icons, fashion, music, lifestyle, travel, luxury, health, entertainment and all things FABULOUS hunny!",nan,nan,nan,nan,nan,https://t.co/yp1U9q5hrf,https://about.me/iconvoice,about.me/iconvoice,0,23,False,http://pbs.twimg.com/profile_images/596518473527758848/BMF38LGE_normal.jpg,https://pbs.twimg.com/profile_images/596518473527758848/BMF38LGE_normal.jpg,False,https://t.co/yp1U9q5hrf,False,42838,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,36100,"May 7, 2015 8:30:50 AM",174,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/3240372202/1431057652,False,en,36148,False,False,False,286,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
